Music Name,Artist,Music ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms,Key,Mode,Time_signature,Popularity
"Look Alive, Sunshine",My Chemical Romance,1VTn4DY9aJn5Wc05ieKx6T,0.758,0.482,0.73,0.0,0.342,-13.89,0.279,128.773,0.449,29733,8,1,5,23
Looking Back,Loyle Carner,0yJYiXx51WML5XvFz4Ihnh,0.469,0.771,0.743,5.48e-05,0.107,-7.241,0.397,95.853,0.142,178241,5,1,4,49
Looking Up,Elton John,5fOsO9KAvay8VY7Wr6p3BY,0.0299,0.464,0.875,0.333,0.122,-4.896,0.0316,151.827,0.932,246808,2,1,4,31
"Lord, Lord, Lord",Kanye West,5Iq6pIudd4KfuxZqf8872b,0.145,0.711,0.428,0.0,0.534,-7.274,0.307,83.036,0.197,162108,1,0,4,59
Los Angeloser,Meat Loaf,5H7eGjGh5XyFZkZKrwRPei,0.129,0.591,0.877,3.02e-05,0.874,-4.661,0.0425,109.98,0.528,285547,3,1,4,8
Lose My Mind,Brett Eldredge,1qC0pi9ZH47XDjvaNbg8ch,0.0206,0.68,0.755,0.0,0.21,-5.509,0.029,101.048,0.824,155440,6,0,4,55
Loser Dreamer,Shelby Lynne,0RIiIayl0yyHeF9ICTHpmw,0.54,0.422,0.139,0.00563,0.148,-13.485,0.0313,83.431,0.194,292520,2,1,4,1
Losing Sleep,Chris Young,6waqLPcT6ruMhmd36OhmFO,0.0715,0.584,0.621,1.68e-06,0.389,-5.703,0.0443,92.003,0.634,178253,1,1,4,58
Lost in The World,Kanye West,2Im64pIz6m0EJKdUe6eZ8r,0.115,0.608,0.746,0.0087,0.427,-5.249,0.184,117.072,0.277,256587,5,0,4,66
Louder (Put Your Hands Up),Chris Willis,3mEZrOT5uU2dLHGHf9Yzsf,0.00172,0.783,0.808,0.00225,0.231,-6.076,0.0315,127.026,0.687,209760,0,1,4,9
LoudNClear,tobyMac,6evsJybMkk7PqR5slbvFvr,0.0125,0.651,0.716,0.0,0.149,-6.673,0.0663,152.065,0.714,94877,0,1,4,23
Lovalot,M.I.A.,6wLVuu8ujlR8NZpuYbP7SG,0.146,0.872,0.573,0.00532,0.105,-8.081,0.307,120.255,0.663,170053,6,1,4,24
Love,Lana Del Rey,7MtVPRGtZl6rPjMfLoI3Lh,0.895,0.534,0.452,0.00165,0.125,-10.732,0.0359,129.974,0.175,218288,9,0,4,72
Love All Over Me,Monica,3jmrIQTRL9ea0Xv4yCvJEJ,0.546,0.514,0.628,0.0,0.161,-5.661,0.0451,129.539,0.422,229947,4,0,4,49
Love Cry,Four Tet,53o10x3HGmlYoIiy77hq6T,0.636,0.752,0.791,0.752,0.1,-12.4,0.0557,116.0,0.109,553500,10,0,4,33
Love Done Gone,Billy Currington,74W0bOVbd1xLglztYp8bbl,0.12,0.67,0.72,0.0,0.0694,-3.073,0.0291,127.001,0.805,210747,8,1,4,45
Love Faces,Trey Songz,1lUQPlbxDG7x8O8rwbxTRt,0.0599,0.654,0.599,0.0,0.161,-6.699,0.0561,119.782,0.333,243800,11,1,4,58
Love Goes Down,Plan B,5WiZAtIYRQyKkT2lxCnxRr,0.0735,0.515,0.776,0.0598,0.0893,-4.977,0.0614,183.766,0.64,232333,2,0,4,19
Love King,The-Dream,2AGgputZd6NC15fPhZdhcN,0.026,0.628,0.678,0.0,0.123,-4.417,0.0297,83.995,0.36,251827,10,1,4,29
Love Left to Lose,Sons of Sylvia,6yxYvvHWEtCjftESrYykN4,0.166,0.485,0.958,0.0,0.499,-3.332,0.0612,155.977,0.574,196893,0,1,4,13
Love Like Woe,The Ready Set,4XRZbiVdsA5qv6f6qP70lS,0.139,0.697,0.775,0.0,0.0737,-4.106,0.0636,90.015,0.822,200453,10,1,4,54
Love Love,Take That,0pO9wem4wi61QD2PWFpIJQ,0.698,0.785,0.451,0.000521,0.176,-11.731,0.0258,99.995,0.414,220813,4,1,4,62
Love Love Love,Hope,0RJ2QoAPH4VTdfhrX2HKQe,0.121,0.792,0.682,0.00278,0.122,-8.064,0.0647,89.0,0.585,175281,11,1,4,56
Love Me Girl,Yeasayer,0o7iYhfqm80T9rY0rL9aCT,0.00106,0.496,0.713,0.0305,0.34,-7.112,0.0426,139.916,0.592,300533,6,0,4,21
Love More,Chris Brown,2MDueMvPkUTpU6Xkmeinln,0.000463,0.882,0.621,0.00055,0.0784,-6.652,0.0461,104.954,0.487,189707,1,1,4,60
Love Never Dies (Back For The First Time),Caspa,3MT8aPEChnmIt5GIPCIhoN,0.172,0.564,0.676,0.0,0.215,-5.766,0.0323,140.038,0.203,212360,0,1,4,19
Love the Way You Lie,Eminem,15JINEqzVMv3SvJTAXAKED,0.241,0.749,0.925,0.0,0.52,-5.034,0.227,86.989,0.641,263373,10,1,4,87
Love The Way You Lie (Part II),Rihanna,4aPRuTsiG7B4owTTF8Dm3U,0.327,0.486,0.839,0.0,0.048,-4.5,0.158,165.948,0.398,296227,10,1,4,59
Love You More,JLS,4UMeiUSQWBvtWOUcnmYl9E,0.29,0.553,0.531,0.0,0.103,-5.525,0.0265,81.012,0.439,227373,7,1,4,36
Love-Hate-Sex-Pain,Godsmack,36QG29bbGuJkxNgzY6o9Mu,6.07e-05,0.215,0.911,3.47e-06,0.183,-4.715,0.0394,183.535,0.47,315453,9,1,4,62
Lover Lover,Jerrod Niemann,5UzU0qw21okODBNUnxptVo,0.186,0.879,0.567,0.0,0.622,-6.509,0.0588,112.473,0.948,193733,7,1,4,61
Lover Man,Jimi Hendrix,4pufpcO8KDHalIp3Uh8GEU,0.308,0.435,0.847,0.384,0.0888,-9.434,0.0509,140.868,0.927,183427,8,1,4,48
Loving You Is Easy,Union J,7pKMAoCaAR7pndrxCMz0OZ,0.0598,0.483,0.699,0.0,0.0927,-4.498,0.0319,126.059,0.335,191440,5,1,4,35
Loyalty,Killswitch Engage,5sJ5HfymqJqiYAkieA17cf,0.000185,0.303,0.944,0.00372,0.309,-3.677,0.0946,125.006,0.283,231293,10,1,4,32
Lux Aurumque,Eric Whitacre,5bUdtdODnRPeQpmMoqhvVY,0.986,0.0783,0.0262,0.964,0.11,-28.431,0.0489,71.984,0.0241,255773,1,0,3,45
Madder Red,Yeasayer,41lt2tmD6DnG1GCINnyOQ9,0.0122,0.484,0.852,0.0193,0.143,-8.099,0.0376,82.026,0.28,243613,4,0,4,32
Made by Maid,Laura Marling,5frAZu6tdWC8tR9kbUJjij,0.905,0.509,0.0807,0.0298,0.123,-18.299,0.0449,92.606,0.325,171565,10,1,4,34
Made In Dagenham,Sandie Shaw,5dbbe5hPImuOhPklC7Ax7T,0.25,0.457,0.465,0.0,0.202,-7.513,0.0246,85.456,0.428,171880,4,1,4,1
Magdalena,Brandon Flowers,2o2LnWqiZ5PftYoROPdbE2,0.00522,0.614,0.838,2.34e-06,0.141,-5.873,0.0448,130.957,0.728,199053,1,1,4,36
Maggie and Milly and Molly and May,Natalie Merchant,7tLszdncH4g6afYZNRYZug,0.528,0.427,0.179,0.00632,0.111,-13.242,0.0298,143.667,0.127,246800,4,1,3,15
Magic,Kylie Minogue,3buAGGo2YxasAhMkXqCiA0,0.0268,0.732,0.782,9.94e-06,0.106,-4.844,0.03,106.048,0.655,250680,0,1,4,50
Make A Man Out of You Yet,Nadine Coyle,3r6pgHNULv7Hbi6s6UO79d,0.58,0.568,0.442,3.15e-06,0.262,-6.672,0.0316,118.945,0.204,255800,10,1,4,6
Make a Movie,Twista,7CisLSqtKbDw2VtpN6IuLw,0.00752,0.846,0.774,0.0,0.207,-5.131,0.0509,120.012,0.375,202000,1,1,4,53
Make It Out Alive,Hanson,29GQlYHJ91c2x2c0ANuP33,0.0836,0.566,0.895,0.00042,0.248,-4.994,0.0402,136.041,0.565,274867,0,1,4,16
Make It Rain,Ed Sheeran,5puU24G3lHVsUXPAWW2ZpV,0.791,0.618,0.239,0.0,0.1,-8.371,0.0274,96.846,0.327,404480,8,0,3,49
Make It Up As You Go,Plain White T's,1i4NVKPf6aVhLMrTzod0iL,0.00093,0.591,0.823,0.0,0.512,-5.986,0.0295,115.015,0.701,223333,7,1,4,16
Make Me Wanna Die,The Pretty Reckless,2opyAm6zOyjR0An5LkblfN,0.00227,0.495,0.905,3.29e-06,0.142,-3.768,0.0653,97.106,0.215,235653,8,1,4,57
Make My Heart,Toni Braxton,649bs67cdD249BDaj6W90G,0.00581,0.725,0.89,0.000357,0.0525,-4.554,0.119,121.021,0.716,207333,10,0,4,25
Make Up Bag,The-Dream,4M4OcjPEC1zaTFTR8Tr1nZ,0.0364,0.767,0.582,0.0,0.24,-7.073,0.063,90.042,0.563,283827,9,0,4,34
Make Your Move,You Me at Six,3TA1tCLQSBCBNomg7yCfu3,0.0013,0.65,0.727,0.000277,0.102,-4.582,0.0355,113.798,0.257,220080,7,1,4,24
Malagasy Shock,Ozomatli,1A1x48PVKwlHcWJzpiPh3d,0.00344,0.442,0.982,0.0,0.313,-2.128,0.193,151.803,0.711,178040,1,0,4,2
Man Down,Shakka,1keIwLlHg0VZhoQQiTb0Xi,0.299,0.726,0.665,0.0,0.179,-5.611,0.0722,104.239,0.807,211212,5,0,4,60
Man Of The House,Fantasia,4DJVkFjNg2Rik6YVRjvfeY,0.0696,0.674,0.756,0.0,0.13,-5.016,0.0672,154.036,0.855,200347,4,1,4,24
MANIAC,Kid Cudi,6R4flNWy1pWkjzwg3TCDlM,0.0781,0.522,0.66,0.0785,0.671,-10.227,0.107,149.964,0.427,178240,5,0,4,49
Mansion Song,Kate Nash,7hQ59XLK9fqzppbTrKHlTG,0.311,0.593,0.786,3.05e-05,0.48,-7.01,0.378,119.287,0.526,202093,10,0,4,9
Map of the World,Plain White T's,7FRkAqHHpUC2DJZ8wwaMw9,0.0408,0.37,0.829,0.0,0.396,-6.157,0.0699,186.888,0.322,217853,9,0,4,19
"March 11, 1962",Mary Gauthier,2Lo4QuMwOokolxFTpFMHxf,0.009,0.427,0.356,0.471,0.126,-11.886,0.0289,124.062,0.151,347587,7,1,4,5
March to Battle (Across the Rio Grande),The Chieftains,6P1ueYpTQnkQvKV94Iht85,0.0366,0.217,0.8,0.0021,0.109,-7.664,0.0735,179.451,0.402,250893,5,1,4,14
Marchin On,OneRepublic,4BUtvtGTRvJB49Hx2F7lle,0.333,0.508,0.807,0.00363,0.136,-8.581,0.0686,123.034,0.306,251667,11,1,4,54
Marijuana,Kid Cudi,2GtaNlidzvK3hY78kCdsHa,0.829,0.673,0.403,0.829,0.272,-9.809,0.0273,140.986,0.54,260200,8,0,4,61
Marry You,Bruno Mars,22PMfvdz35fFKYnJyMn077,0.332,0.621,0.82,0.0,0.104,-4.865,0.0367,144.905,0.452,230192,10,1,4,78
Mars Needs Women,Rob Zombie,28HtDcxn4Kjb5QS1HEMGPB,0.00464,0.68,0.81,0.0,0.154,-3.608,0.0463,95.017,0.287,204507,1,1,4,31
Mars Vs Venus,Usher,4qPmUf6dsy4AyfbxliqGSM,0.0904,0.338,0.567,0.0,0.0669,-8.826,0.137,97.551,0.297,262493,9,1,4,37
Martha,Rufus Wainwright,0y1VELwb1aBKTitxPNj3hp,0.581,0.605,0.388,0.0,0.111,-8.291,0.0254,105.346,0.556,234147,4,0,4,29
Martin,Zac Brown Band,5RFiKWBnoCCN91wZGqnbFq,0.561,0.637,0.373,1.27e-05,0.0943,-9.206,0.0282,135.943,0.138,306493,3,1,4,38
Mary,Kings of Leon,6VNCwmGrJCG4QqmTHmwmLW,0.000318,0.267,0.893,0.00268,0.328,-3.881,0.0771,79.544,0.272,205373,4,1,4,47
Marz,John Grant,3rHx7Nfx1Y7YPbT6popXlh,0.354,0.528,0.364,3.42e-05,0.0839,-11.266,0.0296,119.932,0.42,238293,10,1,4,27
Mason,Crystal Bowersox,1R0CH6aCKoLyXtTE48v5iw,0.168,0.494,0.583,0.000932,0.256,-6.97,0.0281,149.749,0.431,198880,11,1,4,11
Massive Attack,Nicki Minaj,5h5sJvkKdIfC4yjALOmPn7,0.0305,0.603,0.688,0.0,0.378,-8.794,0.521,169.592,0.685,197307,11,0,4,44
Maver,Stone Temple Pilots,4UQLQCdc2W9tN4EA6xuiQu,0.0986,0.477,0.797,1.09e-05,0.324,-5.171,0.0283,131.314,0.491,292040,7,1,4,14
Maybach Music III,Rick Ross,06aiCjSnK0XXBEERhduZWZ,0.0669,0.41,0.791,0.0,0.123,-5.703,0.171,167.517,0.203,265987,9,1,4,41
Mayhem,Halestorm,6ubqrTIJwspBSqx8XQHN2K,0.00306,0.398,0.982,0.0243,0.44,-3.979,0.178,172.822,0.401,216760,2,1,4,48
MC Hammer,Rick Ross,1nnEDoSsNqbUMolxXmxopa,0.0055,0.688,0.926,0.0,0.11,-3.628,0.219,143.003,0.542,298827,9,1,4,45
Me And My Guitar,Tom Dice,1FGNs2p0sf5GG7JLyDF3uJ,0.623,0.472,0.342,0.0,0.143,-8.369,0.0335,128.695,0.407,180940,9,1,4,37
Me and the Moon,The Drums,6dm2oQnfLEQJrHQ2YgmTIq,0.000401,0.499,0.961,0.00425,0.178,-4.943,0.0359,169.985,0.83,191613,0,1,4,47
Me and You,Jake Bugg,7gqIu1VejwZG3GasjUxeG6,0.185,0.366,0.714,1.02e-05,0.144,-5.087,0.0626,201.23,0.434,177560,1,0,4,35
Mean,Taylor Swift,30Y4CV7A6YqtQtTTo7Ue4j,0.311,0.524,0.692,0.0,0.192,-3.866,0.0369,163.874,0.621,238693,4,1,4,78
Mean Mug,Soulja Boy,6AHqxRsQ8BJAO5qqfpF2zz,0.00564,0.801,0.932,0.0,0.341,-4.888,0.328,135.033,0.723,227893,7,1,4,35
Meantime Girl,Jaron and the Long Road to Love,14vJFLVQw3izO7QZdACqHa,0.387,0.592,0.638,0.0,0.218,-5.799,0.04,92.064,0.568,187585,0,1,4,10
Mechanize,Fear Factory,7CmOuPYzJ5Gj4PHldDJW6u,8.98e-05,0.572,0.962,7.88e-05,0.0596,-5.13,0.0622,96.0,0.17,281187,1,1,3,31
Medicine,James Arthur,7CHNIK6EGjnwpWkSpx6JZe,0.232,0.306,0.74,0.0,0.0892,-4.521,0.0532,98.3,0.314,208906,10,1,5,60
Medusa,Burnt Out Wreck,4616QQvehKlCQTLi4yDNfY,0.115,0.453,0.832,9.44e-05,0.376,-3.233,0.043,116.982,0.571,275933,1,1,4,1
Memories,Yungblud,3LcMLFApeU9uCT8VCWEVjr,0.000314,0.434,0.921,0.0,0.89,-4.656,0.0679,181.99,0.626,155919,7,1,4,55
Mental Revenge,Jamey Johnson,0bH7W5Gv53PpmdZaMwg4Kw,0.784,0.587,0.195,0.219,0.137,-14.186,0.042,123.123,0.195,261400,7,1,4,26
Metallic Division,Fear Factory,5Bru0SkfgqY8wq6lVnNG6S,4.38e-05,0.597,0.862,0.814,0.12,-5.933,0.0575,136.06,0.297,88187,11,0,5,21
Mi Amigo,Kings of Leon,4im1HLfXQUMSKbnWo0UVhm,0.0818,0.587,0.625,0.0146,0.147,-8.322,0.0356,71.391,0.593,246800,2,1,4,46
Miami,Baxter Dury,2qNJxMlONDZieqa2lCq0aU,0.00968,0.739,0.797,0.384,0.102,-5.04,0.0336,110.031,0.866,274347,7,1,4,38
Miami 2 Ibiza,Swedish House Mafia & Tinie Tempah,3Faa4vgk1nEczUvadWyVQc,0.00241,0.698,0.954,0.000938,0.368,-6.971,0.0755,126.536,0.51,258624,7,0,4,9
"Mic, Lights, Camera, Action",Redman,3Fw8w1VbxA8OXFnkY2oK2R,0.00161,0.552,0.89,4.28e-06,0.0731,-6.875,0.31,126.541,0.304,214747,8,0,5,12
Middledistancerunner,Chicane,25bhC3oiisvxrgfbM1Ezkh,0.000743,0.53,0.842,0.000898,0.102,-6.62,0.0266,128.025,0.235,231116,0,1,4,1
Might Get Lucky,Darius Rucker,4OzQ2mCk1ywRyCgwFOFD4U,0.0277,0.639,0.837,0.0,0.351,-5.072,0.0293,115.014,0.817,225427,3,1,4,28
Million Dollar Houses (The Painter),Pierce the Veil,0iWCpaSaiIZVPSqjZ9YB5L,0.00726,0.516,0.888,0.0,0.121,-4.715,0.0417,114.028,0.327,241640,2,0,4,58
Millionaires,The Script,7HZKksFR5Qsr4XPHAkub32,0.169,0.402,0.791,0.0,0.167,-3.804,0.0434,186.06,0.493,189467,11,1,4,32
Mine,Kelly Clarkson,20XB21FHWhdyWTs5z7p9Vl,0.016,0.509,0.451,0.0,0.126,-7.202,0.04,61.337,0.116,191008,11,1,3,65
Minion Mambo,The Minions,5xa0XnAwF3wIv3XiLf1GdS,0.346,0.798,0.603,0.0,0.143,-8.956,0.262,133.862,0.866,183973,5,0,4,36
Miracles,Coldplay,6uJwPeBGb3swi85TSr9iIz,0.0167,0.624,0.824,0.00029,0.138,-5.501,0.0445,97.012,0.366,276907,6,1,4,62
Mirror,Sigrid,46XBrXzTAYXdRMeVxVeA6G,0.00381,0.735,0.689,0.00146,0.409,-5.41,0.0513,116.94,0.71,156168,7,0,4,52
"Mirror, Mirror",Dr. Dog,2mXH2LkomtN4pB2axUChKq,0.0171,0.52,0.799,0.0,0.355,-4.982,0.0474,95.086,0.837,170160,9,1,4,34
Misery,The Word Alive,2fVIQFxGHSJHR5RYG4SMpI,0.000222,0.447,0.984,1.21e-05,0.0893,-4.225,0.164,144.034,0.128,193333,1,1,4,48
Miss America,James Blunt,6oLUkV0S8aH1oE12Je9rUo,0.782,0.324,0.499,0.000155,0.104,-8.493,0.041,73.991,0.158,187507,9,1,4,31
Miss Me,Drake,1U4mweNwisxNj23ffuC9gO,0.0813,0.426,0.862,0.0,0.34,-5.979,0.597,100.3,0.332,305520,2,1,5,62
Missing,William Michael Morgan,5uaP5130ErwXN5tfUl4a8K,0.0457,0.607,0.757,1.53e-06,0.0966,-4.875,0.0355,119.994,0.717,225693,5,1,4,38
Missing You,All Time Low,0LSY3NePenK0VG7nRUTVk8,0.0472,0.56,0.731,0.0,0.282,-6.121,0.0281,99.978,0.4,244824,2,1,4,55
Mission Statement,Stone Sour,6a7D3tg4pBd7qrEbdJkL9i,2.45e-06,0.45,0.968,0.159,0.0724,-4.159,0.0684,169.976,0.423,230493,2,1,4,36
Mixtape,Jimmy Eat World,05BjWCjVN3FuI0kLvSj5Q9,0.000719,0.505,0.533,7.45e-06,0.109,-7.064,0.027,108.988,0.1,390800,2,1,4,22
Modern Man,Arcade Fire,5VWRCDKukSgYRAhXMriSCu,0.332,0.681,0.694,0.03,0.122,-7.347,0.0336,122.252,0.612,279747,9,1,4,51
Mojo So Dope,Kid Cudi,6hPSal3ragmfUt1I5mKZjn,0.547,0.614,0.785,0.844,0.348,-8.224,0.0673,180.036,0.853,210587,6,0,4,62
Moment 4 Life,Nicki Minaj,1ia019RqDK2o4QiANR1Dyn,0.406,0.475,0.882,0.0,0.241,-3.883,0.351,98.001,0.369,279307,11,1,4,73
Mondegreen,Yeasayer,7dPma1MdUAxW7VRfOLZfpd,0.0253,0.566,0.978,0.0,0.323,-6.009,0.185,116.952,0.221,277733,4,0,4,18
Monkey,Robert Plant,4uL2oW0OLVngUN7Enm6tYJ,0.00262,0.534,0.723,0.627,0.128,-8.188,0.0262,104.407,0.364,297773,3,1,4,20
Monster,Tom Odell,60efKlJ0Wz8kJJ9x2986SE,0.604,0.631,0.257,0.0,0.102,-5.796,0.0318,96.417,0.347,145970,5,1,4,40
Month of May,Arcade Fire,2eSlBeOIKaT5LvPplw9aPN,0.0369,0.461,0.994,0.0248,0.396,-5.487,0.115,167.996,0.515,230587,1,0,4,41
Moonshine,Foy Vance,5Ov3dFXxbhyZ36fBl6j219,0.403,0.483,0.598,0.0,0.0975,-6.743,0.042,74.853,0.482,211413,5,1,4,29
More,J-Hope,7GARzfC1mwhDuk4t9WOACq,0.00537,0.783,0.722,0.00209,0.105,-4.864,0.0357,97.031,0.306,180022,2,1,4,72
Morning Bird,Sade,2MYrRBXN6kfZLQaTzlFrXD,0.678,0.36,0.126,0.000483,0.143,-17.325,0.0403,175.637,0.0636,234267,7,0,4,40
Mother's Love,Kem,4A8tKPs0tQbqM16IlFg2sV,0.619,0.526,0.153,0.000223,0.12,-11.822,0.0429,97.344,0.111,259560,1,1,4,27
Move,Beyoncé,5YLGlPYkZBDXieMwzVve7g,0.0165,0.876,0.628,0.0339,0.0938,-6.595,0.0935,118.028,0.809,203383,1,1,4,70
Move That Body,Nelly,6KiAEdLLo268B0ZKk8Ze2c,2.96e-05,0.827,0.765,3.27e-06,0.131,-6.793,0.0366,111.011,0.545,205013,5,0,4,45
Mr Saxobeat,Alexandra Stan,2ZAx6NDhX2yE5aL5ueEQgY,0.0276,0.72,0.925,0.000238,0.14,-4.165,0.0511,127.004,0.781,195105,4,0,4,62
Mr. Bad Luck,Jimi Hendrix,1b9ykmtLCYbpVAZsBjcIEo,0.038,0.633,0.675,0.0,0.142,-8.514,0.135,138.496,0.629,176440,0,0,4,16
Mr. Medicine,Eliza Doolittle,0ZtpM7vIIkSd9bZ9q2EQeJ,0.354,0.752,0.529,0.0,0.122,-8.379,0.0324,98.007,0.695,207120,9,1,4,13
Mr. Rager,Kid Cudi,2ncLdwTd8qzkxiJjlbiOgC,0.38,0.675,0.734,0.895,0.141,-8.659,0.0265,101.998,0.533,294213,7,1,4,73
Mrs. Hemingway,Mary Chapin Carpenter,4bDXVCI2ZPKvlEfF14OpTz,0.922,0.535,0.161,0.000147,0.128,-15.424,0.038,115.159,0.287,359493,3,1,3,11
Ms. Chocolate,Lil Jon,0tqyNblCm9CLOGxjwq0ACM,0.0633,0.677,0.692,0.0,0.547,-2.945,0.0277,107.907,0.0563,199973,2,1,4,24
Much Too Soon,Michael Jackson,7caNdTLlZ1iW8VlnAr6L1U,0.822,0.39,0.218,0.000392,0.114,-14.708,0.0335,84.17,0.317,168653,4,1,4,38
Mujeres,Pitbull,2A5WbDBEPCW6AQ9MB4bmJH,0.353,0.872,0.685,0.0,0.0995,-9.273,0.183,140.021,0.914,186387,0,0,3,18
Murder Weapon,Tricky,1Ifw91ICtht1i2EPXrnaXW,0.179,0.789,0.602,0.0342,0.378,-9.155,0.0565,125.011,0.767,178533,5,0,4,26
My Baby Left Me,Rox,2Pz0nvk2bpxZSfoBFdiZuc,0.0866,0.725,0.839,6.87e-05,0.42,-2.567,0.048,100.475,0.801,213467,0,1,4,13
My Best Days Are Ahead of Me,Danny Gokey,5w7GCrY0J4oTI9jWlma82d,0.109,0.615,0.822,0.0,0.127,-4.499,0.0399,119.997,0.398,186133,11,1,4,37
My Best Theory,Jimmy Eat World,62vYBYt9dJgI1Wn31iTdgC,1.41e-05,0.526,0.812,3.86e-05,0.32,-4.149,0.0348,119.999,0.28,203253,2,1,4,46
My Boy,Elvie Shane,63QiiGGFUbVJMIG9Pw7Dna,0.286,0.678,0.592,0.0,0.109,-5.331,0.0438,146.017,0.603,203381,9,1,4,59
My Chick Bad,Ludacris,3bMNprrp2JDKZsGbiXpsJl,0.172,0.624,0.723,0.0,0.483,-6.782,0.378,84.789,0.757,216933,1,1,4,68
My Child,Disturbed,49BN9W475AioqNsUjgmXRl,0.000356,0.529,0.975,0.0399,0.323,-2.118,0.0654,90.009,0.613,198053,1,1,4,37
My First Kiss,3OH!3,17tDv8WA8IhqE8qzuQn707,0.00564,0.682,0.889,0.0,0.36,-4.166,0.0804,138.021,0.827,192440,0,1,4,62
My Girl,Dylan Scott,3izNaTiYdotdPL0Bs76JqO,0.0353,0.652,0.719,0.0,0.108,-7.251,0.033,94.969,0.24,197640,1,1,4,69
My Girls,Christina Aguilera,2GV6F4CrSMiLPDYM7fwDBD,0.00422,0.776,0.897,0.0,0.526,-3.369,0.0483,120.049,0.664,187693,9,1,4,29
My Heart Beats For Love,Miley Cyrus,6Mwmi127jAOdCK4X3xFPCX,0.00496,0.49,0.855,0.000518,0.307,-3.628,0.0392,95.991,0.243,223040,2,1,4,39
My Hip,Diana Vickers,0FeGLtaHmfNat6uKOKJcwM,0.00342,0.498,0.85,0.000423,0.0849,-5.082,0.0419,175.207,0.525,204280,10,0,4,11
My Kinda Party,Jason Aldean,7yZ93UxLRiF6eaiBrYkWfr,0.0166,0.41,0.9,1.12e-05,0.339,-4.249,0.0654,176.96,0.56,284960,0,0,4,60
MY KZ UR BF,Everything Everything,4wjKBHUbARaVSnVUviim80,0.00603,0.516,0.704,0.0,0.0996,-8.232,0.0568,103.344,0.45,217653,5,0,4,40
My Little Girl,Jack Johnson,4KZ9wj0K87t0Gdm7km9Yam,0.85,0.858,0.0841,0.00563,0.105,-19.507,0.0889,97.841,0.455,140987,2,1,4,63
My Lovely Jezebel,Elvis Costello,0jFEL7ShAeR6BS5cVCZQxV,0.0765,0.566,0.748,0.0199,0.125,-10.062,0.0462,150.148,0.57,151133,0,1,4,2
My Name,McLean,5479dh5WPPpV4jsiwZjnoR,0.108,0.658,0.874,0.0,0.299,-4.961,0.0389,118.003,0.269,199893,6,1,4,14
My Ol' Man,Joey + Rory,5mGt3Aj6FILDJN8ZY50VV5,0.874,0.592,0.304,8.41e-06,0.0943,-10.544,0.0324,126.879,0.164,233093,2,1,4,8
My Only One,Betty Moon,0tWp1tIOZpnfNPlP6uInMR,0.0463,0.579,0.792,3.83e-05,0.109,-7.31,0.0514,122.994,0.564,183989,10,1,4,0
My Only Wish,Jessica Simpson,4DFmWLlrI5V6fvVAmDlZWS,0.0382,0.636,0.762,0.0,0.227,-5.619,0.027,144.965,0.427,235853,1,0,4,29
My Own Little World,Matthew West,5YnFR8efEwxL4z9iG83od4,0.0721,0.414,0.731,0.0,0.0958,-6.552,0.0438,181.942,0.402,253120,1,1,4,29
My People,Dwele,2CB1dApI9sI02ANvg3vfE4,0.472,0.642,0.269,0.000122,0.0957,-14.71,0.209,89.88,0.394,267040,5,0,4,11
My Pet Snake,Jenny and Johnny,2ZOrN9NLo5UqYN0ybEIEir,0.0481,0.556,0.682,2.27e-06,0.289,-5.623,0.0428,151.78,0.688,217787,9,1,4,17
My Shepherd,The New Pornographers,2FIay4I61agcRCneNXoWFp,0.426,0.583,0.488,0.000378,0.303,-8.817,0.0293,121.06,0.3,275893,10,1,4,16
My Space,Evelyn Evelyn,5uWfQBPjBzG18jM4BKYMig,0.605,0.307,0.432,0.0,0.266,-7.073,0.0322,148.937,0.205,322173,7,1,4,23
My Wicked Heart,Diana Vickers,1RgXJjcwskZ28PGF2l9ykf,0.0136,0.349,0.801,1.23e-06,0.103,-3.255,0.0766,179.572,0.139,178480,8,1,4,19
Mystery of the Night,Ringo Starr,7G3ENuPwoushOs1H6KTnTq,0.00437,0.523,0.807,2.89e-06,0.341,-5.307,0.0282,145.971,0.667,244827,2,1,4,7
Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,5BB0Jzw60KyfSTyjJqtely,0.000264,0.411,0.986,0.00148,0.371,-2.522,0.0583,165.981,0.649,205960,8,0,4,72
Narayana / For Your Love,Krishna Das,7o9sEGp7Yp8QUXKLyxmTPl,0.117,0.463,0.724,0.899,0.117,-8.57,0.0382,85.997,0.401,599960,10,1,4,25
National Ransom,Elvis Costello,378mwsl7E9XnLN5Q67FHF0,0.00169,0.363,0.887,3.62e-05,0.0376,-7.545,0.0341,160.141,0.665,244720,7,1,4,4
Natural,Imagine Dragons,2FY7b99s15jUprqC0M5NCT,0.217,0.704,0.611,0.0,0.0812,-6.112,0.0409,100.0,0.22,189467,2,1,4,83
Natural Selection,UNKLE,0701flbmuIpPHdPFDLOxJh,6.71e-05,0.492,0.933,0.796,0.0766,-5.836,0.0368,138.023,0.176,250760,9,1,4,14
Need You,Travie McCoy,1WBCYWcYg3ioGK3mlt0JD1,0.00268,0.539,0.915,2.93e-06,0.0667,-3.221,0.0367,147.974,0.641,203187,1,1,4,35
