Track Name,Artist Name,Release Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,Popularity
IRM,Charlotte Gainsbourg,2009.0,0.75,0.604,11.0,-8.278,1.0,0.0351,0.00603,0.725,0.12,0.327,120.135,2.5827333333333335,29
Irrational Anthem,Plain White T's,2010.0,0.424,0.726,0.0,-7.328,1.0,0.0349,0.104,0.0,0.0649,0.257,134.992,3.6117833333333333,20
Is That All You Got,Toby Keith,2010.0,0.604,0.715,9.0,-5.35,1.0,0.0259,0.0558,0.000458,0.137,0.511,106.992,3.5873333333333335,17
Ishin Denshin (You've Got To Help Yourself),Keane,2010.0,0.685,0.729,7.0,-7.47,1.0,0.027,0.0354,0.00188,0.243,0.476,123.951,3.945116666666667,23
Islands,Sara Bareilles,2013.0,0.46,0.333,1.0,-9.839,1.0,0.0284,0.653,0.0261,0.0699,0.0863,80.023,4.342216666666666,36
Isolation,Alter Bridge,2010.0,0.431,0.964,8.0,-3.34,1.0,0.0745,6.53e-06,1.62e-06,0.0941,0.34,96.962,4.2194666666666665,47
It Matters To Me,Jason Castro,2010.0,0.597,0.48,3.0,-8.626,1.0,0.0259,0.568,0.0,0.129,0.21,113.957,4.215333333333334,4
It Takes A Muscle,M.I.A.,2010.0,0.768,0.738,10.0,-4.743,1.0,0.0773,0.0918,4.61e-05,0.0961,0.663,149.972,3.0057833333333335,31
It's a Party,Buckcherry,2010.0,0.401,0.937,0.0,-3.476,1.0,0.0638,0.000561,0.00358,0.317,0.687,193.978,3.711116666666667,26
It's Been a Pleasure,Bun B,2010.0,0.512,0.778,6.0,-6.575,0.0,0.184,0.0688,0.0,0.356,0.174,153.949,5.76645,26
It's Just That Way,Alan Jackson,2010.0,0.702,0.439,2.0,-9.944,1.0,0.0259,0.551,0.000751,0.108,0.2,101.988,3.40955,30
It's My Party,Jessie J,2013.0,0.696,0.71,9.0,-7.832,1.0,0.0721,0.00275,0.0,0.0998,0.878,129.963,3.6646666666666667,45
It's Not Too Late,Demi Lovato,2010.0,0.492,0.778,4.0,-4.693,1.0,0.0394,0.191,0.0,0.0918,0.344,157.993,3.54955,38
It's OK,Cee Lo Green,2010.0,0.579,0.778,0.0,-4.178,1.0,0.0303,0.00607,0.0,0.0674,0.805,140.012,3.7722166666666666,26
It's Only Paper,Ozomatli,2010.0,0.628,0.874,6.0,-4.801,1.0,0.0361,0.0516,1.37e-05,0.104,0.848,96.416,2.78755,6
It's Working,MGMT,2010.0,0.381,0.954,2.0,-3.945,1.0,0.0437,0.0563,0.000835,0.537,0.532,155.103,4.104666666666667,44
Jackie Wants a Black Eye,Dr. Dog,2010.0,0.508,0.695,0.0,-5.368,1.0,0.12,0.151,1.1e-06,0.448,0.707,143.142,3.08045,42
Jail La La,Dum Dum Girls,2010.0,0.361,0.954,2.0,-4.238,1.0,0.0572,0.00466,0.0136,0.368,0.42,84.979,2.510666666666667,25
Jane Doe,Never Shout Never,2010.0,0.647,0.387,9.0,-8.802,1.0,0.0341,0.446,0.0,0.401,0.633,125.179,1.9191166666666666,37
Jar of Hearts,Christina Perri,2011.0,0.349,0.348,3.0,-6.142,1.0,0.0316,0.726,0.0,0.12,0.0886,74.541,4.109783333333334,74
Jardin du Luxembourg,The Ghost of a Saber Tooth Tiger,2011.0,0.61,0.643,9.0,-8.315,1.0,0.035,0.144,0.000665,0.663,0.78,122.603,2.3473333333333333,29
JC Hates Faggots,John Grant,2010.0,0.624,0.437,4.0,-8.505,1.0,0.0393,0.623,0.0,0.224,0.491,73.922,3.7984833333333334,12
Jefferson Jericho Blues,Tom Petty & the Heartbreakers,2010.0,0.571,0.849,2.0,-5.384,1.0,0.0305,0.216,0.0018,0.224,0.71,107.049,3.3913333333333333,27
Jeffrey Dahmer,Soulfly,2010.0,0.497,0.925,6.0,-3.271,1.0,0.075,0.00208,0.00114,0.135,0.621,102.871,2.87155,17
Jeffrey Lee Pierce,OFF!,2010.0,0.362,0.834,6.0,-6.386,1.0,0.0729,0.0296,0.00757,0.12,0.37,122.644,1.34755,20
Jennasea,The Morning Of,2010.0,0.49,0.402,1.0,-11.158,1.0,0.0353,0.424,0.000475,0.105,0.0728,124.004,3.3348833333333334,4
Jerome,Lizzo,2019.0,0.674,0.542,8.0,-6.983,1.0,0.253,0.0476,0.0,0.0682,0.534,150.979,3.8595166666666665,43
Jet-Star And The Kobra Kid / Traffic Report,My Chemical Romance,2010.0,0.706,0.39,4.0,-16.251,1.0,0.826,0.807,0.0,0.45,0.917,111.425,0.44066666666666665,14
Jimmie Standing in the Rain,Elvis Costello,2010.0,0.64,0.185,1.0,-11.206,0.0,0.036,0.903,2.38e-05,0.099,0.585,97.361,4.253116666666667,8
Joints,Holly Miranda,2010.0,0.414,0.577,4.0,-6.978,1.0,0.0287,0.75,0.319,0.403,0.0389,124.042,5.97445,3
Jonathan Low,Vampire Weekend,2010.0,0.523,0.792,8.0,-6.739,1.0,0.0305,0.00809,0.00463,0.133,0.561,152.056,3.5577833333333335,46
Journeyman,Blackmore's Night,2010.0,0.573,0.886,4.0,-4.11,0.0,0.0364,0.226,3.99e-05,0.321,0.572,121.02,5.607333333333333,16
Joy,Nataly Dawn,2022.0,0.653,0.295,0.0,-13.246,0.0,0.0312,0.826,0.00975,0.145,0.336,96.985,2.2557833333333335,14
July Flame,Laura Veirs,2010.0,0.661,0.473,6.0,-9.141,0.0,0.0303,0.446,0.297,0.1,0.303,124.51,3.759116666666667,32
Just a Dream,Nelly,2010.0,0.531,0.752,1.0,-6.161,1.0,0.0305,0.0421,0.0,0.12,0.103,89.917,3.9633333333333334,77
Just a Guy,BC Jean,2010.0,0.691,0.865,4.0,-2.951,1.0,0.0395,0.0889,0.0,0.29,0.798,109.973,2.81355,6
Just Be Good To Green,Professor Green,2010.0,0.716,0.834,7.0,-5.417,1.0,0.145,0.0259,0.0,0.206,0.729,97.043,3.395983333333333,26
Just Can't Get Enough,The Black Eyed Peas,2011.0,0.475,0.44,0.0,-11.459,0.0,0.0395,0.116,0.715,0.126,0.107,93.993,3.70025,16
Just So,Agnes Obel,2010.0,0.382,0.156,0.0,-14.437,1.0,0.0341,0.966,0.035,0.101,0.159,86.028,3.5893333333333333,32
Just The Way You Are,Bruno Mars,2010.0,0.635,0.841,5.0,-5.379,1.0,0.0422,0.0134,0.0,0.0622,0.424,109.021,3.6789,86
Justice,Rev Theory,2011.0,0.372,0.994,8.0,-2.763,1.0,0.0543,0.000149,0.00176,0.336,0.74,168.096,3.326216666666667,31
Juveniles,The Walkmen,2010.0,0.465,0.486,9.0,-8.125,1.0,0.0312,0.000154,6.92e-06,0.305,0.292,134.058,4.4526666666666666,24
Kaili,Caribou,2010.0,0.257,0.559,2.0,-6.456,1.0,0.0367,0.695,0.0574,0.324,0.345,128.824,4.7072666666666665,24
Karaoke,Everything But The Girl,2023.0,0.431,0.28,0.0,-11.181,0.0,0.0414,0.252,8.1e-05,0.113,0.254,119.847,3.86355,32
Katherine Wheel,HIM,2009.0,0.498,0.947,7.0,-3.716,0.0,0.0494,0.00275,9.09e-06,0.331,0.59,138.001,3.437116666666667,37
Katy On A Mission,Katy B,2011.0,0.674,0.731,8.0,-5.211,1.0,0.133,0.0232,7.99e-06,0.0856,0.507,139.898,3.652,63
Keep Me in Mind,Zac Brown Band,2010.0,0.684,0.715,6.0,-6.132,1.0,0.0336,0.159,0.0,0.181,0.564,96.018,3.56845,61
Keep Quiet,Hot Chip,2010.0,0.636,0.424,5.0,-11.011,0.0,0.0399,0.118,0.083,0.0781,0.128,139.759,3.997933333333333,20
Keep Your Head Up,Andy Grammer,2011.0,0.67,0.786,0.0,-5.216,1.0,0.0366,0.0418,0.0,0.145,0.806,90.009,3.1748833333333333,67
Kentish Town Waltz,Imelda May,2012.0,0.616,0.258,7.0,-9.044,1.0,0.0305,0.83,0.0,0.117,0.382,150.105,4.838216666666667,26
Key West,Chris Clavin,2009.0,0.662,0.491,9.0,-7.225,1.0,0.112,0.635,4.18e-06,0.277,0.884,79.622,2.4162333333333335,0
Kick Ass,Mika,2010.0,0.623,0.677,10.0,-8.653,1.0,0.0371,0.00214,0.00274,0.0574,0.536,125.077,3.2002166666666665,45
Kick In The Teeth,Papa Roach,2010.0,0.557,0.989,9.0,-3.053,0.0,0.137,0.000154,3.67e-06,0.309,0.455,122.999,3.1908833333333333,48
Kickstarts,Example,2010.0,0.61,0.836,5.0,-4.455,1.0,0.0573,0.00374,0.0,0.358,0.657,126.056,3.03045,63
Kids In Love,Mayday Parade,2009.0,0.512,0.963,3.0,-2.726,1.0,0.0583,0.000917,0.0,0.308,0.72,135.027,3.61,45
Kidz,Take That,2010.0,0.626,0.848,7.0,-4.816,0.0,0.134,0.00452,6.26e-05,0.405,0.585,122.196,4.70685,45
Killas,Lil Jon,2010.0,0.685,0.933,0.0,-3.143,1.0,0.265,0.0379,0.0,0.356,0.396,102.054,3.7617833333333333,25
Killer,FKA Twigs,2022.0,0.401,0.619,0.0,-7.035,0.0,0.21,0.168,0.0,0.272,0.757,78.763,2.9479333333333333,52
King of Anything,Sara Bareilles,2010.0,0.676,0.762,1.0,-4.172,1.0,0.0351,0.461,0.0,0.0574,0.81,119.003,3.4582166666666665,60
Kiss 'n' Tell,Kesha,2010.0,0.752,0.695,4.0,-3.854,1.0,0.0956,0.00223,0.000137,0.28,0.963,144.021,3.4608833333333333,50
Kiss and Tell,Ciara,2015.0,0.73,0.707,1.0,-6.884,1.0,0.0538,0.255,0.0,0.321,0.893,101.008,3.726,28
Kiss Goodbye,Little Big Town,2010.0,0.467,0.406,1.0,-6.55,1.0,0.0331,0.0346,1.88e-06,0.104,0.269,147.946,4.046883333333334,22
Kiss Me When I'm Down,Gary Allan,2010.0,0.327,0.677,1.0,-4.744,1.0,0.0355,0.119,3.07e-06,0.0863,0.447,156.11,3.8766666666666665,26
Kiss My Country Ass,Blake Shelton,2010.0,0.5,0.87,7.0,-3.282,1.0,0.0368,0.0384,0.0,0.13,0.687,90.001,4.214883333333334,54
Kiss That Grrrl,Kate Nash,2010.0,0.621,0.879,0.0,-4.647,1.0,0.0465,0.222,0.000977,0.297,0.864,141.041,3.6886666666666668,26
Kiss Ya,Crystal Bowersox,2010.0,0.549,0.971,2.0,-4.187,1.0,0.0496,0.000276,0.00311,0.136,0.697,91.01,3.1613333333333333,5
Kiss You Up,Shontelle,2010.0,0.546,0.583,1.0,-6.488,1.0,0.0431,0.209,0.0,0.268,0.505,160.048,3.2973333333333334,24
Kissed It,Macy Gray,2010.0,0.7,0.664,8.0,-5.95,1.0,0.062,0.000542,1.29e-05,0.0949,0.401,131.965,4.607783333333333,35
Kissin U,Miranda Cosgrove,2010.0,0.624,0.86,0.0,-3.129,0.0,0.043,0.0119,0.0,0.0598,0.521,110.018,3.3282166666666666,53
Kissin' In The Rain,Toby Keith,2010.0,0.455,0.633,9.0,-5.537,1.0,0.0308,0.149,1.67e-05,0.107,0.453,162.161,3.9242166666666667,22
Knee Deep,Zac Brown Band,2010.0,0.715,0.584,8.0,-8.231,1.0,0.0296,0.432,1.41e-06,0.095,0.609,90.99,3.386216666666667,74
Knives and Pens,Black Veil Brides,2010.0,0.417,0.976,2.0,-4.696,0.0,0.0665,0.000351,0.000117,0.074,0.463,186.081,4.264,63
Knockout,Bon Jovi,2018.0,0.533,0.944,7.0,-3.699,1.0,0.0917,0.000834,0.0,0.208,0.448,138.009,3.4842166666666667,40
Kush,Dr. Dre,2010.0,0.444,0.866,7.0,-6.217,1.0,0.111,0.000622,4.72e-05,0.105,0.375,94.968,3.9186666666666667,65
La La La,Naughty Boy,2014.0,0.772,0.65,6.0,-5.202,0.0,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,3.703333333333333,65
Lady Dada's Nightmare,MGMT,2010.0,0.354,0.477,9.0,-7.89,0.0,0.0303,0.568,0.911,0.196,0.0508,77.97,4.521333333333334,33
Lake of Sin,Black Francis,2010.0,0.397,0.79,4.0,-7.09,0.0,0.04,0.0101,0.262,0.222,0.645,99.316,4.471116666666667,5
Laredo,Band of Horses,2010.0,0.505,0.826,10.0,-5.154,1.0,0.0333,0.00338,2.04e-06,0.214,0.602,123.356,3.204,51
Lasso,The Band Perry,2010.0,0.578,0.397,7.0,-6.632,1.0,0.0252,0.281,6.99e-06,0.114,0.26,136.025,4.428,24
Last Breath,Future,2015.0,0.675,0.758,4.0,-4.589,0.0,0.0368,0.431,0.00177,0.377,0.152,89.982,3.9966666666666666,65
Last Chance,Nicki Minaj,2010.0,0.696,0.804,9.0,-3.836,1.0,0.0666,0.00879,6.42e-06,0.203,0.472,129.133,3.8522166666666666,45
Last Friday Night (T.G.I.F.),Katy Perry,2010.0,0.652,0.812,3.0,-3.797,0.0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,3.84555,77
Last Horse,Randy Montana,2010.0,0.66,0.403,2.0,-8.692,1.0,0.0309,0.409,2.97e-06,0.105,0.539,131.469,3.4777833333333334,6
Last Kiss,Taylor Swift,2023.0,0.55,0.366,10.0,-8.46,1.0,0.0276,0.447,4.43e-06,0.101,0.16,79.401,6.152,76
Last Leaf,Tom Waits,2011.0,0.374,0.207,5.0,-12.37,1.0,0.0427,0.935,0.0,0.117,0.321,91.231,2.927783333333333,26
Last Night,Morgan Wallen,2023.0,0.492,0.675,6.0,-5.456,1.0,0.0389,0.467,0.0,0.142,0.478,203.759,2.730916666666667,86
Last Ones Standing,Example,2010.0,0.542,0.951,7.0,-3.694,1.0,0.0499,0.00576,4.81e-05,0.113,0.166,140.052,5.429333333333333,30
Late In The Afternoon,Tracey Thorn,2010.0,0.677,0.369,9.0,-13.118,0.0,0.0344,0.766,1.14e-05,0.141,0.441,88.991,3.3428833333333334,5
Lately,Matt Cardle,2012.0,0.357,0.571,2.0,-7.928,1.0,0.0411,0.0669,0.000308,0.0608,0.223,141.95,5.351333333333334,15
Later,Dr. Dog,2010.0,0.564,0.914,0.0,-4.124,1.0,0.0351,0.0214,6.68e-05,0.188,0.692,130.024,3.15245,32
Later On,The Swon Brothers,2014.0,0.411,0.903,2.0,-2.948,1.0,0.144,0.0544,0.0,0.104,0.614,180.078,3.6193333333333335,33
Latimer's Mercy,Ozzy Osbourne,2010.0,0.428,0.949,0.0,-2.749,1.0,0.175,9.24e-05,0.0,0.78,0.291,160.099,4.45045,30
Law Dogs,The Doobie Brothers,2010.0,0.576,0.848,7.0,-5.901,1.0,0.0511,0.172,0.000469,0.266,0.774,167.909,3.3508833333333334,9
Lay It Down,Lil Wayne,2013.0,0.701,0.594,1.0,-5.663,1.0,0.427,0.501,0.0,0.721,0.723,133.948,4.099116666666666,40
Lay Me Down,Loretta Lynn,2016.0,0.388,0.182,9.0,-12.62,1.0,0.04,0.717,5.1e-05,0.103,0.296,163.883,2.8351166666666665,38
Lay You Down,Usher,2010.0,0.65,0.547,8.0,-7.473,1.0,0.0419,0.00691,0.0,0.0822,0.476,120.053,4.0633333333333335,34
Lead Me,Sanctus Real,2010.0,0.314,0.644,1.0,-4.646,1.0,0.0345,0.0266,0.0,0.108,0.27,198.063,3.8133333333333335,59
Lean Into It,Little Big Town,2010.0,0.518,0.334,0.0,-7.559,1.0,0.0284,0.109,5.55e-06,0.111,0.136,132.07,4.316883333333333,14
Learning You,Josh Kelley,2011.0,0.445,0.427,7.0,-7.332,1.0,0.0314,0.778,0.0,0.254,0.369,139.525,4.27845,3
Leave,Michael W. Smith,2010.0,0.604,0.256,7.0,-11.399,1.0,0.0322,0.759,1.46e-06,0.0964,0.332,108.252,3.449333333333333,10
Leavin' a Lonely Town,Easton Corbin,2010.0,0.678,0.472,5.0,-10.981,1.0,0.0271,0.317,4.14e-06,0.129,0.321,123.97,3.375783333333333,27
Leaving Eden,Brandon Heath,2011.0,0.573,0.631,0.0,-5.964,1.0,0.0417,0.00649,0.00205,0.137,0.239,100.026,5.238216666666666,27
Lemme Get 2,Redman,2010.0,0.535,0.671,0.0,-9.513,1.0,0.327,0.181,0.0,0.0552,0.785,80.498,3.99955,14
Lemonworld,The National,2010.0,0.648,0.745,1.0,-8.546,1.0,0.0358,0.63,0.712,0.0901,0.589,126.008,3.39555,42
Let Alone You,Easton Corbin,2010.0,0.541,0.563,6.0,-9.977,1.0,0.037,0.208,0.0,0.11,0.294,163.99,3.24955,31
Let England Shake,PJ Harvey,2011.0,0.359,0.591,5.0,-8.226,1.0,0.0354,0.428,0.000784,0.212,0.137,162.253,3.1546666666666665,26
Let Freedom Reign,Chrisette Michele,2010.0,0.729,0.93,5.0,-4.63,0.0,0.26,0.149,0.0,0.332,0.612,90.036,4.36555,9
Let Go,Asking Alexandria,2023.0,0.496,0.873,2.0,-4.938,0.0,0.0445,0.0017,0.0,0.178,0.194,131.966,4.224783333333333,54
Let It Rain,King's X,2022.0,0.492,0.81,10.0,-3.923,1.0,0.103,0.0199,1.18e-05,0.146,0.2,126.306,4.269066666666666,21
Let Me Down Easy,Blackberry Smoke,2018.0,0.568,0.616,0.0,-7.093,1.0,0.0345,0.25,0.000252,0.145,0.601,82.093,2.9071666666666665,37
Let Me Hear You Scream,Ozzy Osbourne,2010.0,0.492,0.979,0.0,-2.315,1.0,0.0888,0.000367,0.0,0.953,0.315,130.005,3.43,59
Let the Music Play,Good Charlotte,2010.0,0.481,0.957,2.0,-3.574,1.0,0.0924,0.00379,0.0,0.101,0.262,127.969,4.2122166666666665,29
Let the Sin Begin,Drowning Pool,2010.0,0.544,0.979,9.0,-3.421,0.0,0.0441,1.75e-05,8.58e-05,0.272,0.471,117.077,3.6126666666666667,34
Let The Sun Shine,Labrinth,2012.0,0.625,0.783,7.0,-3.984,1.0,0.0361,0.378,0.0,0.262,0.436,116.977,2.9966666666666666,54
Let You Go,Machine Gun Kelly,2017.0,0.601,0.819,10.0,-3.835,1.0,0.101,0.197,0.0,0.161,0.21,170.117,3.0833333333333335,62
Let's Be Honest,Stone Sour,2010.0,0.54,0.883,0.0,-4.775,1.0,0.04,7.88e-05,1.73e-05,0.318,0.502,131.001,3.7397833333333335,27
Let's Fight,Thompson Square,2011.0,0.6,0.927,7.0,-3.637,1.0,0.0562,0.0126,1.26e-06,0.257,0.683,130.036,3.0248833333333334,17
Let's Find a Church,Josh Turner,2010.0,0.521,0.893,7.0,-4.69,1.0,0.0536,0.234,0.00472,0.145,0.678,154.755,3.4162166666666667,20
Let's Get Ugly,The Wanted,2010.0,0.511,0.915,11.0,-5.116,0.0,0.0455,0.00133,0.000503,0.307,0.491,109.013,3.53045,20
Let's Hear It England,Commentators United,2010.0,0.366,0.82,10.0,-7.198,1.0,0.0754,0.158,0.0032,0.355,0.788,180.157,2.98355,0
Lethal Injection,Soulfly,2010.0,0.478,0.945,11.0,-4.012,0.0,0.147,0.000708,0.211,0.201,0.325,95.635,3.0871166666666667,13
Letter From Afghanistan,Richard Digance,2022.0,0.505,0.296,10.0,-15.635,1.0,0.0315,0.853,1.13e-05,0.138,0.473,96.963,3.8688,1
Letter To God,Hole,2010.0,0.403,0.516,4.0,-6.528,1.0,0.0274,0.00183,0.0113,0.112,0.114,73.735,4.076883333333333,34
Letting Go,Mayday Parade,2015.0,0.457,0.575,2.0,-4.723,1.0,0.0249,0.00149,0.00152,0.0999,0.222,159.938,3.8486666666666665,33
Letting Go (Dutty Love),Sean Kingston,2010.0,0.792,0.808,5.0,-4.156,1.0,0.0963,0.335,0.0,0.269,0.709,92.064,3.8433333333333333,60
Levi Johnston's Blues,Ben Folds,2010.0,0.498,0.584,7.0,-9.219,0.0,0.0807,0.342,2.89e-05,0.113,0.502,178.504,5.22955,22
Lewis Takes Action,Owen Pallett,2010.0,0.747,0.346,1.0,-8.932,1.0,0.0393,0.565,0.0462,0.551,0.639,123.111,2.9031166666666666,13
Liar,Paramore,2023.0,0.512,0.454,6.0,-11.993,0.0,0.0325,0.636,0.209,0.106,0.27,148.012,4.364483333333333,62
Liberty,Michelle Willis,2022.0,0.581,0.381,0.0,-13.375,1.0,0.0753,0.647,0.000668,0.0874,0.684,79.965,4.709983333333334,7
Liberty Walk,Miley Cyrus,2010.0,0.573,0.886,10.0,-3.569,0.0,0.0403,0.000472,0.0,0.36,0.581,119.999,4.10445,42
Licenses to Hide,The Posies,2010.0,0.263,0.598,0.0,-5.407,0.0,0.0332,0.0868,1.56e-06,0.149,0.323,94.889,4.02045,9
Licky (Under the Covers),Shontelle,2010.0,0.79,0.482,10.0,-6.637,0.0,0.0783,0.000153,0.143,0.106,0.0636,126.022,3.1006666666666667,28
Lift Me Up,Rihanna,2022.0,0.247,0.299,9.0,-6.083,1.0,0.0315,0.899,0.0,0.131,0.172,177.115,3.275333333333333,76
Lift Up Your Face,Third Day,2010.0,0.214,0.854,11.0,-5.04,0.0,0.0734,0.0056,1.25e-06,0.11,0.166,176.118,4.46245,33
Light of Love,Music Go Music,2009.0,0.497,0.688,7.0,-3.912,1.0,0.0401,0.0323,2.53e-05,0.129,0.473,148.127,5.2202166666666665,10
Light Up,Drake,2010.0,0.472,0.908,8.0,-5.991,1.0,0.45,0.0936,0.0,0.15,0.198,172.924,4.569116666666667,53
Light Up The Sky,The Afters,2018.0,0.467,0.754,2.0,-4.658,1.0,0.0292,0.0348,0.0,0.0705,0.412,142.028,3.69955,46
Light Years Away,Joe Satriani,2010.0,0.501,0.924,5.0,-7.393,1.0,0.0592,0.000597,0.874,0.143,0.47,98.034,6.185116666666667,23
Lights On,FKA Twigs,2014.0,0.28,0.453,11.0,-10.706,0.0,0.124,0.0791,0.000129,0.564,0.296,75.16,4.406,37
Like 'Em All,Jacob Latimore,2010.0,0.712,0.71,8.0,-3.08,0.0,0.0469,0.0547,0.0,0.138,0.299,102.026,2.883783333333333,30
Like a Fool,Shelby Lynne,2010.0,0.391,0.0488,9.0,-15.347,1.0,0.0462,0.889,0.00109,0.109,0.208,177.56,3.9697833333333334,8
Like a G6,Far East Movement,2010.0,0.435,0.837,3.0,-8.126,1.0,0.449,0.00676,0.0,0.117,0.778,124.913,3.6148833333333332,71
Like A Rose,Ashley Monroe,2013.0,0.538,0.406,9.0,-8.591,1.0,0.0279,0.621,0.00163,0.0964,0.609,154.489,3.8446,24
Like It's Her Birthday,Good Charlotte,2010.0,0.592,0.868,11.0,-2.983,1.0,0.0679,0.00884,0.0,0.144,0.815,109.985,3.50845,50
Like My Dog,Billy Currington,2010.0,0.697,0.724,10.0,-4.428,1.0,0.0322,0.479,0.0,0.14,0.477,96.953,2.776,49
Like St. Valentine,HIM,2009.0,0.411,0.944,7.0,-3.698,1.0,0.0734,0.000221,1.05e-05,0.402,0.571,162.996,3.2451166666666666,34
Lil Freak,Usher,2010.0,0.834,0.628,7.0,-6.616,1.0,0.0626,0.000879,0.000192,0.292,0.766,139.958,3.9042166666666667,55
Limit To Your Love,James Blake,2011.0,0.775,0.281,10.0,-10.216,0.0,0.096,0.549,0.242,0.0941,0.0398,139.949,4.612,56
Liquid Love,Shy Child,2010.0,0.658,0.802,5.0,-5.524,0.0,0.0311,0.0129,0.0417,0.138,0.742,117.973,4.804883333333334,9
Liquor Store Blues,Bruno Mars,2010.0,0.691,0.828,1.0,-3.909,0.0,0.0749,0.113,0.0,0.358,0.678,75.519,3.8230666666666666,62
Lisbon,Wolf Alice,2015.0,0.519,0.829,1.0,-7.183,0.0,0.0479,0.000121,0.895,0.132,0.269,144.034,3.4342166666666665,31
Little Bird,Eels,2023.0,0.423,0.103,5.0,-15.371,1.0,0.0337,0.991,0.043,0.109,0.138,79.282,2.606,27
Little Faith,The National,2010.0,0.419,0.725,7.0,-7.729,0.0,0.0359,0.418,0.128,0.0776,0.338,149.991,4.610666666666667,31
Little Friend,Gucci Mane,2010.0,0.619,0.655,1.0,-5.266,0.0,0.198,0.212,0.0,0.556,0.426,144.98,5.32,23
Little Lovin',Lissie,2010.0,0.599,0.712,4.0,-6.556,0.0,0.0487,0.557,0.00102,0.122,0.378,116.047,4.482666666666667,36
Little Miss,Sugarland,2010.0,0.351,0.797,11.0,-4.286,1.0,0.0379,0.0959,4.12e-05,0.157,0.243,129.14,4.521116666666667,40
Little White Church,Little Big Town,2010.0,0.667,0.878,10.0,-4.797,1.0,0.0445,0.13,0.0,0.16,0.816,107.024,3.1037333333333335,54
Live a Little,Kenny Chesney,2010.0,0.642,0.886,7.0,-6.151,1.0,0.04,0.0207,0.0275,0.391,0.287,123.985,3.6517833333333334,40
Live By The Ocean,The Hoosiers,2014.0,0.621,0.898,7.0,-3.659,1.0,0.0302,0.000508,3.3e-05,0.377,0.803,137.981,4.054666666666667,21
"Live Fast, Die Young",Rick Ross,2010.0,0.491,0.88,4.0,-3.985,1.0,0.319,0.168,0.0,0.408,0.699,169.781,6.23,42
Live It Up,Nicky Jam,2018.0,0.582,0.944,2.0,-0.928,0.0,0.185,0.00573,1.27e-06,0.547,0.8,143.97,3.466283333333333,60
Live Life Loud,Hawk Nelson,2009.0,0.481,0.965,4.0,-3.281,1.0,0.0796,0.00846,0.0,0.254,0.596,166.002,2.9513333333333334,26
Living Better Now,Jamie Foxx,2010.0,0.668,0.761,11.0,-5.703,0.0,0.0568,0.0763,7.19e-05,0.116,0.397,164.969,4.10445,29
Living In Colour,Frightened Rabbit,2010.0,0.447,0.906,9.0,-5.187,1.0,0.0707,0.0347,1.48e-06,0.371,0.588,138.995,3.8033166666666665,32
Living Is So Easy,Sea Power,2011.0,0.618,0.773,9.0,-6.247,1.0,0.0267,0.00409,0.00284,0.105,0.582,130.391,4.02445,18
Loca,Shakira,2010.0,0.8,0.692,9.0,-5.57,0.0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,3.06155,70
London City,Devlin,2010.0,0.512,0.903,5.0,-5.065,0.0,0.237,0.0966,9.84e-06,0.115,0.389,139.719,3.05715,46
Lonely at the Top,Jamey Johnson,2010.0,0.648,0.645,9.0,-8.334,1.0,0.0333,0.331,0.00212,0.21,0.692,116.593,3.22955,48
Lonely Won't Come,Crystal Bowersox,2010.0,0.61,0.902,7.0,-5.435,1.0,0.0423,0.0498,0.0226,0.256,0.627,99.981,3.508,6
Long Hard Times To Come,Gangstagrass,2013.0,0.64,0.815,4.0,-8.152,1.0,0.18,0.309,0.000222,0.0928,0.949,172.088,3.934616666666667,46
Long Hot Summer,Keith Urban,2010.0,0.657,0.785,3.0,-8.428,1.0,0.037,0.0301,4.62e-06,0.0927,0.769,127.987,4.559783333333334,61
Long Live,Florida Georgia Line,2021.0,0.611,0.846,7.0,-3.548,1.0,0.0374,0.178,0.0,0.12,0.544,129.961,2.5542166666666666,62
Long Way Down,One Direction,2015.0,0.633,0.565,0.0,-5.179,1.0,0.0242,0.0772,2.31e-05,0.168,0.539,145.001,3.2026666666666666,59
"Look Alive, Sunshine",My Chemical Romance,2010.0,0.482,0.73,8.0,-13.89,1.0,0.279,0.758,0.0,0.342,0.449,128.773,0.49555,24
Looking Back,Loyle Carner,2019.0,0.771,0.743,5.0,-7.241,1.0,0.397,0.469,5.48e-05,0.107,0.142,95.853,2.970683333333333,49
Looking Up,Elton John,2016.0,0.464,0.875,2.0,-4.896,1.0,0.0316,0.0299,0.333,0.122,0.932,151.827,4.113466666666667,31
"Lord, Lord, Lord",Kanye West,2021.0,0.711,0.428,1.0,-7.274,0.0,0.307,0.145,0.0,0.534,0.197,83.036,2.7018,59
Los Angeloser,Meat Loaf,2012.0,0.591,0.877,3.0,-4.661,1.0,0.0425,0.129,3.02e-05,0.874,0.528,109.98,4.759116666666666,8
Lose My Mind,Brett Eldredge,2015.0,0.68,0.755,6.0,-5.509,0.0,0.029,0.0206,0.0,0.21,0.824,101.048,2.5906666666666665,55
Loser Dreamer,Shelby Lynne,2010.0,0.422,0.139,2.0,-13.485,1.0,0.0313,0.54,0.00563,0.148,0.194,83.431,4.875333333333334,1
